__typename,id,createdAt,title,description,photo,video,embeddedMedia,signatureCount
StarterPetitionUpdate,27538931,2020-08-17T17:15:43.000Z,Justice for Julius Talks with OKC Rapper Jabee,"<p>If you haven’t heard it yet, be sure to check out OKC rapper and activist’s new track, “Until You’re Free,” which features a recording from Julius from prison. The track is available on iTunes, Spotify and you can <a href=""https://youtu.be/psKk2hP10Yo"" rel=""nofollow"">stream it here on YouTube.</a></p>
<p>I recently joined Jabee on Facebook Live to talk about the track, his friendship with Julius, and why he’s using his platform to raise awareness about this case. <a href=""https://www.facebook.com/watch/live/?v=1986393174830029&amp;ref=watch_permalink"" rel=""nofollow"">You can watch our conversation here.</a></p>
<p>We continue to use social media to speak to hundreds of thousands – sometimes millions of people – about Julius every week. The support for this cause and the positive feedback has been overwhelming and we are so grateful to the countless people who have worked to help us. If you aren’t already, please follow us on <a href=""https://www.facebook.com/justice4juliusjones/"" rel=""nofollow"">Facebook</a>, <a href=""https://twitter.com/justice4julius"" rel=""nofollow"">Twitter</a> and <a href=""https://www.instagram.com/justiceforjulius/"" rel=""nofollow"">Instagram</a> and share our content. Also – if you’re on Facebook and looking to show you’re support, you can update your profile picture to include a “Justice for Julius” frame or, if you are in Oklahoma, an “Oklahomans for Julius” frame. Just click on “update” where your profile picture is and then “add frame” – then search for “Justice for Julius.”</p>
<p>Finally, please be sure to <a href=""https://oneclickpolitics.global.ssl.fastly.net/messages/edit?promo_id=7177"" rel=""nofollow"">email the Pardon and Parole Board</a> to let them know you support commuting Julius’ sentence. You can do it easily and quickly through our website, by <a href=""https://oneclickpolitics.global.ssl.fastly.net/messages/edit?promo_id=7177"" rel=""nofollow"">clicking here</a>. The time you take to do this could literally help save Julius’ life.</p>
<p>Thank you for your thoughts, prayers, advocacy and activism as we work to save an innocent man from Oklahoma’s death chamber.</p>
<p>Sincerely,</p>
<p>Cece Jones-Davis</p>","{'id': '224457412', 'petitionMedium': {'url': '//assets.change.org/photos/2/sf/mz/aASfMzfSOnKBjbI-800x450-noPad.jpg?1597684545', 'processing': False}}",,,
StarterPetitionUpdate,27491111,2020-08-10T18:09:44.000Z,TIME for Justice,"<p>Thank you for your interest in saving the life of Julius Jones, an innocent man on death row in Oklahoma. </p>
<p>What started as a few men and women in Oklahoma, determined to shed light on Julius’ case, has now blossomed into a national movement. Today we have over 6 million signatures on Change.org supporting Julius. Over 71,000 letters have been sent to Oklahoma’s Pardon and Parole Board asking for Julius’ commutation (if you haven’t sent a letter yet, please <a href=""https://oneclickpolitics.global.ssl.fastly.net/messages/edit?promo_id=7177"" rel=""nofollow"">click here to do so</a>). The influential news show “20/20” aired a two-hour special documenting the incompetence, prosecutorial misconduct, and racism that defined Julius’ trial. And people all across the country – from Kim Kardashian-West to Russell Westbrook to everyday folks like you and me are talking about Julius Jones and what we can do to bring him home to his family.</p>
<p>Those conversations are having an impact. We now believe Julius Jones WILL be given a commutation hearing later this year. Between now and then, we have a lot of work to do. In the coming weeks, we will be sending out updates with news on Julius and his case, “Fact vs. Fiction” memos to set the record straight, and other content you can share and pass on to your friends and family.</p>
<p>We are excited that our first such update is a piece of great news. Dallas Cowboys Quarterback Dak Prescott has weighed in with an emotional, heartfelt letter to Gov. Kevin Stitt asking him to commute Julius’ sentence, and <a href=""https://time.com/5875257/dak-prescott-dallas-cowboys-julius-jones/"" rel=""nofollow"">TIME.com</a> has written a <a href=""https://time.com/5875257/dak-prescott-dallas-cowboys-julius-jones/"" rel=""nofollow"">great piece</a> on Dak’s involvement.</p>
<p>You can read Dak’s full letter below, and please be sure to share the TIME article (<a href=""https://time.com/5875257/dak-prescott-dallas-cowboys-julius-jones/"" rel=""nofollow"">https://time.com/5875257/dak-prescott-dallas-cowboys-julius-jones/</a>  on your social media channels and with friends and family.</p>
<p><em>Dear Governor Stitt and Oklahoma Pardon and Parole Board Members,</em></p>
<p><em>I am writing to express my wholehearted support of Julius Jones’ commutation application.</em></p>
<p><em>As a black man in this country right now, I experience injustices firsthand day in and day out, even as an athlete with “celebrity status.” Current events are shining a much-needed light on deep-seated prejudices and systemic mistreatment of black people, and it is my sincere hope that the cultural movements of today will lead to significant social changes that will create a better tomorrow. To that end, you all are in the unique position of being able to make a direct impact by addressing a specific miscarriage of justice.</em></p>
<p><em>After reviewing the facts of the Julius Jones case, I firmly believe the wrong person is being punished for this terrible crime; furthermore, an evaluation of the process that led to Mr. Jones’ conviction raises serious legal and ethical concerns. I implore you to right this wrong. Please don’t let another innocent black man die from the systemic mistreatment that has plagued our nation for far too long.</em></p>
<p><em>It is my firm belief that Julius Jones’ conviction and death sentence is an egregious injustice. Mr. Jones has been on death row for 20 years, despite written affidavits from his trial lawyers describing the ways they failed him in court. Mr. Jones’ attorneys never presented the photo taken 9 days prior to the crime that could have provided clarity about the shooter’s description. They were appointed without having any experience in death penalty cases, and did not even present Mr. Jones’ alibi at trial. In addition, a member of the jury (comprised of 11 white members out of 12) has confirmed that the jury acted with racial animus – admitting that inappropriate and biased statements were made by other jurors during the trial, including the use of racial slurs.</em></p>
<p><em>The treatment of Julius Jones is the kind of miscarriage of justice African American men like myself live in fear of, and that is why I feel compelled to use the influence that God has blessed me with to speak up for what I believe is right and to give a voice to those who cannot speak for themselves. Julius Jones’ case is a clear example of what can happen to a person who cannot afford legal representation, and what can happen to a black person at any time in this country – which is exactly why so many are protesting for the changes we so desperately need. I ask for you to please do your part to help bring about this change by giving thoughtful and sincere consideration to your review of Julius Jones’ commutation application. My prayer is that he is able to salvage what remains of his life and that, through the righting of a decades-old wrong, he will be restored to his family soon.</em></p>
<p><em>Sincerely,</em></p>
<p><em>Rayne Dakota “Dak” Prescott</em><br><em>Dallas Cowboys</em></p>","{'id': '224421022', 'petitionMedium': {'url': '//assets.change.org/photos/9/ad/wb/ybaDwbSpmTeenYL-800x450-noPad.jpg?1597082985', 'processing': False}}",,,
MilestonePetitionUpdate,27366255,2020-07-24T00:40:59.000Z,,,,,,6000000.0
StarterPetitionUpdate,27288293,2020-07-14T22:20:59.000Z,TONIGHT: Watch Julius Jones' Story on 20/20 (7pmCT/8pmET),"<p>Hi Everyone!</p>
<p>Be sure to watch abc's 20/20 today for a special episode featuring the story of Julius Jones! 7pmCT/8pmET.</p>
<p>Thanks!</p>
<p>Cece</p>
<p> </p>
<p>More Info:</p>
<p>A SPECIAL EDITION OF ‘20/20’ FEATURES FORMER HIGH SCHOOL BASKETBALL STATE CHAMPION AND STAR FOOTBALL PLAYER JULIUS JONES, WHO IS SEEKING CLEMENCY WHILE ON DEATH ROW FOR MURDER   </p>
<p>‘The Last Defense: Julius Jones – A Special Edition of 20/20’ Airs Tuesday, </p>
<p>July 14 (8:00 – 10:00 p.m. EDT), on ABC</p>
<p> </p>
<p>In 1999, authorities arrested 19-year-old former high school basketball state champion and star football player Julius Jones, days after a businessman in a predominantly white suburb of Oklahoma City was shot and killed. Prior to the murder, Jones was a student at the University of Oklahoma on a partial academic scholarship with dreams of joining the basketball team.Now, 21 years later, a two-hour “20/20” reports on the crime, trial and a key piece of evidence that authorities recently tested for DNA. The program features an interview with Jones from death row, who tells his version of events, claiming that he is innocent, and his lawyers’ claims that systemic racism influenced his conviction. “20/20” also reports on the celebrities, including Kim Kardashian West and NBA players Russell Westbrook, Trae Young and Blake Griffin, who support Jones’ quest for clemency. “The Last Defense: Julius Jones – A Special Edition of 20/20” airs Tuesday, July 14 (8:00 – 10:00 p.m. EDT), on ABC. </p>
<p>The two-hour “20/20” on Julius Jones is an abridged version of Viola Davis’ and Julius Tennon’s documentary series, “The Last Defense.” </p>
<p> </p>
<p>“The Last Defense” is executive produced by Viola Davis, Julius Tennon and Andrew Wang for JuVee Productions; Christine Connor for XCON Productions; Vanessa Potkin and Aida Leisenring for Lincoln Square Productions; and Lee Beckett for ABC News Longform.</p>
<p> </p>
<p> </p>",,,,
StarterPetitionUpdate,27271405,2020-07-13T00:17:55.000Z,#justiceforjulius DJ Set Happening NOW on IG Live!,<p>Join @scottbudnick1 and the Julius Jones' family on Instagram live NOW in honor of the #justiceforjulius campaign!</p>,"{'id': '224264448', 'petitionMedium': {'url': '//assets.change.org/photos/7/un/yl/MFuNyLbxaWIimuc-800x450-noPad.jpg?1594599478', 'processing': False}}",,,
StarterPetitionUpdate,27243362,2020-07-09T16:28:40.000Z,#justiceforjulius town hall + DJ set,"<p>This month marks 21 years that Julius Jones has been on Oklahoma's death row, despite serious concerns regarding his conviction. <br>We are grateful for all of the support you have shown and how much the Justice for Julius community has grown. Oklahoma's Attorney General has taken notice and has said that Julius can file for clemency but also made some questionable statements this week.  Oklahoma plans to resume executions soon, and Julius is out of appeals as he waits to hear from the Pardon and Parole Board.</p>
<p>Join us TODAY, July 9th at 7:00 PM Central for a Town Hall featuring key players who will talk about the case live on the #justiceforjulius <a href=""https://www.facebook.com/justice4juliusjones/"" rel=""nofollow"">Facebook</a> page.  We will separate fact from fiction and take questions from the community. </p>
<p>ADDITIONALLY, join our friend Scott Budnick (producer of 'Just Mercy' and the 'Hangover' movies)  on <strong>Sunday, July 12th</strong> for a special DJ set honoring the fight for Julius' life and to uplift his family members on IG LIVE @scottbudnick1</p>
<p> <br>Thank you for your support!</p>
<p>~Cece</p>
<p> </p>
<p> </p>","{'id': '224243824', 'petitionMedium': {'url': '//assets.change.org/photos/0/jy/mz/CIJYMZILBfXQjdg-800x450-noPad.jpg?1594312123', 'processing': False}}",,,
StarterPetitionUpdate,26992703,2020-06-15T14:13:50.000Z,Join the #justiceforjulius challenge TODAY!,"<p>Thanks to all of you, leaders in Oklahoma are paying attention to our demand for Julius Jones to receive a hearing before the pardon and parole board! More influencers have also heard of Julius' plight and are coming along to help him. He and his family are so grateful for every one of you, but we can't stop now! </p>
<p>Will you join the #justiceforjulius challenge?</p>
<p>Here's how:</p>
<p>1) download a graphic <a href=""https://www.justiceforjuliusjones.com/justiceforjulius-toolkit"" rel=""nofollow"">here</a> </p>
<p>2) Post to Instagram, Facebook, and/or Twitter, while sharing WHY you support the #justiceforjulius campaign</p>
<p>3) TAG @justiceforjulius (IG/FB) and @justice4julius; use the #justiceforjulius hashtag</p>
<p>Can't wait to see and share your posts! Thank you for to standing with Julius Jones, especially during these unprecedented times. </p>
<p>Sincerely,</p>
<p>Cece</p>",,,,
MilestonePetitionUpdate,26795853,2020-06-02T06:51:08.000Z,,,,,,1500000.0
MilestonePetitionUpdate,26781308,2020-06-01T01:02:37.000Z,,,,,,1000000.0
MilestonePetitionUpdate,26765916,2020-05-30T12:12:15.000Z,,,,,,750000.0
MilestonePetitionUpdate,26750958,2020-05-28T21:44:03.000Z,,,,,,500000.0
MilestonePetitionUpdate,26747968,2020-05-28T15:59:11.000Z,,,,,,400000.0
MilestonePetitionUpdate,26743548,2020-05-28T04:45:17.000Z,,,,,,300000.0
StarterPetitionUpdate,26684983,2020-05-20T15:28:29.000Z,Julius Jones' Story Featured on the Wrongful Conviction Podcast,"<p>Momentum has been growing around #justiceforjulius for quite a while now, and all of you who have signed the petition have been a big part of that!  Please listen to this compelling podcast with Kim Kardashian, Jason Flom, Attorney Dale Baich, and Julius' family. Please share!</p>
<p>As always, thank you for your support!</p>
<p>~Cece</p>",,,"{'providerName': 'Apple Podcasts', 'photoUrl': 'https://is3-ssl.mzstatic.com/image/thumb/Podcasts113/v4/7b/8f/4e/7b8f4e6d-5ebc-14f8-fff5-0b376dc4414f/mza_9420895498709698736.jpg/1200x630wp.png', 'description': '\u200eS11E1: Julius Jones - In the fall of 1998, Julius Jones had the whole world ahead of him. He was a freshman who planned to study engineering and was attending the University of Oklahoma on an academic scholarship. The following summer, just three days after his 19th birthday, Julius was awakened and...'}",
MilestonePetitionUpdate,26588304,2020-05-08T21:30:31.000Z,,,,,,200000.0
MilestonePetitionUpdate,25496239,2019-12-17T04:28:11.000Z,,,,,,150000.0
StarterPetitionUpdate,25472500,2019-12-11T12:49:38.000Z,It's TODAY! National Julius Jones Petition Day- Please Help Us,"<p>Thanks again for doing your part in signing Julius' petition. We will be delivering it the the members of the Oklahoma Pardon and Parole Board and to the governor of our state soon.  Because of that, we need as many signatures as possible.</p>
<p>Please consider 'sharing' <a href=""http://chng.it/Rv9RWJdY"" rel=""nofollow"">this petition</a> on your social media today, and visiting <a href=""http://www.justiceforjulius.com"" rel=""nofollow"">www.justiceforjulius.com</a> to also send an <a href=""https://oneclickpolitics.global.ssl.fastly.net/messages/edit?promo_id=7177"" rel=""nofollow"">e-letter</a> to the Pardon and Parole Board and Governor Stitt. You can buy a #justiceforjulius <a href=""https://www.bonfire.com/justice-for-julius-jones/"" rel=""nofollow"">t-shirt</a> there, too (all funds go directly to bonfire for the make and delivery of your shirt. We don't profit!).</p>
<p>Thank you so much for standing with #justiceforjulius,</p>
<p>Cece</p>",,,,
StarterPetitionUpdate,25451626,2019-12-06T11:53:51.000Z,Thank you for supporting Julius + National Julius Jones Petition Day!,"<p>I cannot tell you how much your support means to those of us here in Oklahoma who are fighting for Julius. Your presence makes us feel stronger and less alone! THANK YOU.</p>
<p>We think of you, and all those who take the time to sign and share this petition, as <strong>#justiceforjulius ambassadors!</strong> Please, please stay with us. <strong>Wednesday, Dec. 11th</strong> will be <strong>National Julius Jones Petition Day</strong>, and we are asking that you <em>share the petition (again) and the attached graphic on social media, </em>telling your audience why you support #justiceforjulius. Please tag us! Also, subscribe to our email list at <strong><a href=""http://www.justiceforjulius.com"" rel=""nofollow"">www.justiceforjulius.com</a></strong> to stay connected to this work. #justiceforjulius will require all of us. </p>
<p>Thank you again!</p>
<p>Cece Jones-Davis (The Julius Jones Coalition, Oklahoma)</p>
<p><strong>Twitter: @justice4julius</strong><br><strong>FB/IG: @justiceforjulius </strong></p>","{'id': '222844747', 'petitionMedium': {'url': '//assets.change.org/photos/4/ks/zm/vtksZmTxLqVOpLb-800x450-noPad.jpg?1575633233', 'processing': False}}",,,
MilestonePetitionUpdate,25450098,2019-12-06T02:04:39.000Z,,,,,,100000.0
MilestonePetitionUpdate,25447478,2019-12-05T15:07:49.000Z,,,,,,75000.0
MilestonePetitionUpdate,25429476,2019-12-01T23:54:08.000Z,,,,,,50000.0
MilestonePetitionUpdate,25174190,2019-10-09T16:50:05.000Z,,,,,,40000.0
MilestonePetitionUpdate,24765776,2019-06-29T17:37:56.000Z,,,,,,35000.0
MilestonePetitionUpdate,24685092,2019-06-11T15:01:54.000Z,,,,,,30000.0
MilestonePetitionUpdate,24660867,2019-06-05T21:15:37.000Z,,,,,,25000.0
MilestonePetitionUpdate,24442858,2019-04-18T14:08:08.000Z,,,,,,20000.0
MilestonePetitionUpdate,24408221,2019-04-10T11:49:34.000Z,,,,,,17500.0
MilestonePetitionUpdate,24105744,2019-02-01T00:54:33.000Z,,,,,,15000.0
MilestonePetitionUpdate,23757005,2018-12-13T18:42:11.000Z,,,,,,12500.0
MilestonePetitionUpdate,23698161,2018-12-01T21:51:11.000Z,,,,,,10000.0
MilestonePetitionUpdate,23665683,2018-11-25T14:08:03.000Z,,,,,,9000.0
MilestonePetitionUpdate,23621938,2018-11-16T16:37:22.000Z,,,,,,8000.0
MilestonePetitionUpdate,23603957,2018-11-14T00:56:43.000Z,,,,,,7500.0
MilestonePetitionUpdate,23584258,2018-11-11T15:21:42.000Z,,,,,,7000.0
MilestonePetitionUpdate,23556719,2018-11-07T16:12:45.000Z,,,,,,6000.0
MilestonePetitionUpdate,23540097,2018-11-04T17:58:02.000Z,,,,,,5000.0
MilestonePetitionUpdate,23532482,2018-11-03T16:31:24.000Z,,,,,,4000.0
MilestonePetitionUpdate,23511198,2018-10-30T16:28:09.000Z,,,,,,3000.0
MilestonePetitionUpdate,23503652,2018-10-29T15:11:41.000Z,,,,,,2500.0
MilestonePetitionUpdate,23501687,2018-10-29T04:12:38.000Z,,,,,,2000.0
MilestonePetitionUpdate,23501353,2018-10-29T02:11:09.000Z,,,,,,1500.0
MilestonePetitionUpdate,23445887,2018-10-19T15:15:24.000Z,,,,,,1000.0
MilestonePetitionUpdate,23389659,2018-10-09T00:17:14.000Z,,,,,,750.0
MilestonePetitionUpdate,23323198,2018-09-25T23:10:39.000Z,,,,,,500.0
MilestonePetitionUpdate,23305224,2018-09-22T02:47:07.000Z,,,,,,250.0
MilestonePetitionUpdate,23302735,2018-09-21T13:59:42.000Z,,,,,,200.0
MilestonePetitionUpdate,23297097,2018-09-20T11:25:01.000Z,,,,,,100.0
MilestonePetitionUpdate,23295875,2018-09-20T03:12:39.000Z,,,,,,50.0
MilestonePetitionUpdate,23295762,2018-09-20T02:24:11.000Z,,,,,,25.0
MilestonePetitionUpdate,23295700,2018-09-20T02:00:04.000Z,,,,,,10.0
MilestonePetitionUpdate,23295686,2018-09-20T01:55:47.000Z,,,,,,5.0
